name_da,new_id,name
"TMI#J2022 ""Numskull cannot find ass he is sitting on.""",J2022,"TMI # J2022 ""Numskull can't find he is sitting on."""
"TMI#B211.1 ""Speaking beasts--domestic.""",B211.1,"TMI # B211.1 ""Speaking beasts - domestic."""
"ATU#2009 ""Origin of Chess""",2009,"ATU # 2009 ""Origin of Chess"""
"TMI#Z21.1 ""Origin of chess.""",Z21.1,"TMI # Z21.1 ""Origin of chess."""
"ATU#Chains_Based_on_Numbers,_Objects,_Animals,_or_Names_2000–2020","Chains_Based_on_Numbers,_Objects,_Animals,_or_Names_2000_AI2020","ATU # Chains_Based_on_Numbers, _Objects, _Animals, _or_Names_2000-2020"
"TMI#Z21 ""Chains based on numbers.""",Z21,"TMI # Z21 ""Chains based on numbers."""
"TMI#F51.2 ""Sky-basket.""",F51.2,"TMI # F51.2 ""Sky-basket."""
"TMI#F51 ""Sky-rope.""",F51,"TMI # F51 ""Sky-rope."""
"TMI#A13 ""Animal as creator.""",A13,"TMI # A13 ""Animal as creator."""
"TMI#T574 ""Long pregnancy.""",T574,"TMI # T574 ""Long pregnancy."""
"TMI#A182.3.0.3 ""Saint speaks with God each Thursday.""",A182.3.0.3,"TMI # A182.3.0.3 ""Saint speaks with God every Thursday."""
"TMI#A182.3.0 """"",A182.3.0,"TMI # A182.3.0 """""
"TMI#A182.3 ""God (angel) speaks to mortal.""",A182.3,"TMI # A182.3 ""God (angel) speaks to mortal."""
"TMI#G308 ""Sea monster.""",G308,"TMI # G308 ""Sea monster."""
"TMI#H1023 ""Tasks contrary to the nature of objects.""",H1023,"TMI # H1023 ""Tasks contrary to the nature of objects."""
"TMI#T88 ""Woman stricken by plague and forsaken by her husband is sought out by unsuccessful lover and dies in his arms.""",T88,"TMI # T88 ""Woman knitting by plague and forsaken by her husband is sought out by unsuccessful lover and dies in his arms."""
"TMI#C723.1 ""Tabu: combing hair during certain time.""",C723.1,"TMI # C723.1 ""Tabu: combing hair during certain time."""
"ATU#976 ""Which Was the Noblest Act?""",976,"ATU # 976 ""Which Was the Noblest Act?"""
"TMI#H1552.1 ""Which was the most generous--husband, robber, or lover?""",H1552.1,"TMI # H1552.1 ""Which was the most generous - husband, robber, or lover?"""
ATU#Other_Realistic_Tales_970–999 Other Realistic Tales,Other_Realistic_Tales_970_AI999,ATU # Other_Realistic_Tales_970–999 Other Realistic Tales
"TMI#J1177 ""Story told to discover thief.""",J1177,"TMI # J1177 ""Story told to discover thief."""
"TMI#H1552 ""Tests of generosity.""",H1552,"TMI # H1552 ""Tests of generosity."""
"TMI#K1816.0 """"",K1816.0,"TMI # K1816.0 """""
"ATU#772* ""The Flies Instead of Nails on Christ's Heart""",772*,"ATU # 772 * ""The Flies Instead of Nails on Christ's Heart"""
"TMI#A2221.2.1 ""Flies on Christ's body rewarded.""",A2221.2.1,"TMI # A2221.2.1 ""Flies on Christ's body rewarded."""
"TMI#B483 ""Helpful insects--diptera.""",B483,"TMI # B483 ""Helpful insects - diptera."""
"TMI#Q414.0.5 ""Burning as punishment for traitor.""",Q414.0.5,"TMI # Q414.0.5 ""Burning as punishment for traitor."""
"TMI#H1292.7 ""Question (on quest): Where is the lost princess?""",H1292.7,"TMI # H1292.7 ""Question (on quest): Where is the lost princess?"""
"TMI#R11 ""Abduction by monster (ogre).""",R11,"TMI # R11 ""Abduction by monster (ogre)."""
"TMI#F813.6 ""Extraordinary banana.""",F813.6,"TMI # F813.6 ""Extraordinary banana."""
"TMI#F813 ""Extraordinary fruits.""",F813,"TMI # F813 ""Extraordinary fruits."""
"TMI#B102 ""Animal of precious metal (jewels).""",B102,"TMI # B102 ""Animal of precious metal (jewels)."""
"TMI#A2441.1 ""Animal's gait or walk--mammals.""",A2441.1,"TMI # A2441.1 ""Animal's gait or walk - mammals."""
"TMI#A2441 ""Animal's gait or walk.""",A2441,"TMI # A2441 ""Animal's gait or walk."""
"TMI#F611.2.0 """"",F611.2.0,"TMI # F611.2.0 """""
"TMI#F611.2 ""Strong hero's suckling.""",F611.2,"TMI # F611.2 ""Strong hero's suckling."""
"TMI#F611 ""Strong man's birth and rearing.""",F611,"TMI # F611 ""Strong man's birth and rearing."""
"TMI#M391.1 ""Fulfillment of prophecy successfully avoided.""",M391.1,"TMI # M391.1 ""Fulfillment of prophecy successfully avoided."""
"TMI#M391 ""Fulfillment of prophecy.""",M391,"TMI # M391 ""Fulfillment of prophecy."""
"ATU#326 ""The Youth Who Wanted to Learn What Fear Is""",326,"ATU # 326 ""The Youth Who Wanted to Learn What Fear Is"""
"TMI#E577.3 ""Dead persons bowl.""",E577.3,"TMI # E577.3 ""Dead persons bowl."""
"TMI#H1441.1 ""Fearless hero frightened by being awakened by eels put down his back.""",H1441.1,"TMI # H1441.1 ""Fearless hero frightened by being awakened by eels putting down his back."""
"TMI#H1441 ""Fearless hero frightened by being awakened with cold water.""",H1441,"TMI # H1441 ""Fearless hero frightened by being awakened with cold water."""
"TMI#H1376.2 ""Quest: learning what fear is.""",H1376.2,"TMI # H1376.2 ""Quest: learning what fear is."""
"TMI#E571 ""Ghostly barber.""",E571,"TMI # E571 ""Ghostly barber."""
"TMI#H1400 ""Fear test.""",H1400,"TMI # H1400 ""Fear test."""
"TMI#H1415 ""Fear test: staying under gallows at night.""",H1415,"TMI # H1415 ""Fear test: staying under gallows at night."""
"TMI#E577.2 ""Dead persons play cards.""",E577.2,"TMI # E577.2 ""Dead persons play cards."""
"TMI#Q82 ""Reward for fearlessness.""",Q82,"TMI # Q82 ""Reward for fearlessness."""
"TMI#T10.1 ""Sluggish prince reformed by falling in love.""",T10.1,"TMI # T10.1 ""Sluggish prince reformed by falling in love."""
"TMI#T10 ""Falling in love.""",T10,"TMI # T10 ""Falling in love."""
ATU#512*,512*,ATU # 512 *
"TMI#H321 ""Suitor test: hiding from princess.""",H321,"TMI # H321 ""Suitor test: hiding from princess."""
"TMI#H901.1 ""Heads placed on stakes for failure in performance of task.""",H901.1,"TMI # H901.1 ""Heads placed on stakes for failure in performance of task."""
"TMI#D684 ""Transformation by helpful animals.""",D684,"TMI # D684 ""Transformation by helpful animals."""
"TMI#D2072.0 """"",D2072.0,"TMI # D2072.0 """""
"TMI#D2072 ""Magic paralysis.""",D2072,"TMI # D2072 ""Magic paralysis."""
"ATU#952 ""The King and the Soldier""",952,"ATU # 952 ""The King and the Soldier"""
"TMI#Q292 ""Inhospitality punished.""",Q292,"TMI # Q292 ""Inhospitality punished."""
"TMI#A1412 ""Origin of light--miscellaneous.""",A1412,"TMI # A1412 ""Origin of light - miscellaneous."""
"TMI#E656 ""Reincarnation: animal to man.""",E656,"TMI # E656 ""Reincarnation: animal to man."""
"ATU#1882 ""The Man who Fell Out of a Balloon""",1882,"ATU # 1882 ""The Man Who Fell Out of a Balloon"""
"TMI#X1258.1 ""Lie: man carried through air by geese.""",X1258.1,"TMI # X1258.1 ""Lie: man carried through air by geese."""
"TMI#X1731.2.1 ""Man falls and is buried in earth: goes for spade and digs self out.""",X1731.2.1,"TMI # X1731.2.1 ""Man falls and is buried in earth: goes for spade and digs himself out."""
"TMI#X1733.1 ""Lie: man lifts heavy load, sinks into solid rock.""",X1733.1,"TMI # X1733.1 ""Lie: man lifts heavy load, sinks into solid rock."""
"ATU#1881 ""The Man Carried through the Air by Geese""",1881,"ATU # 1881 ""The Man Carried Through the Air by Geese"""
"TMI#S223.0 """"",S223.0,"TMI # S223.0 """""
"TMI#R131.3.1 ""Shepherd rescues abandoned child.""",R131.3.1,"TMI # R131.3.1 ""Shepherd rescues abandoned child."""
"TMI#M151 ""Vow not to eat before hearing of adventure.""",M151,"TMI # M151 ""Vow not to eat before hearing adventure."""
"TMI#E611.1 ""Reincarnation as horse.""",E611.1,"TMI # E611.1 ""Reincarnation as a horse."""
"TMI#E611 ""Reincarnation as domestic animal.""",E611,"TMI # E611 ""Reincarnation as domestic animal."""
"TMI#F63 ""Person carried to upper world by deity (spirit).""",F63,"TMI # F63 ""Person carried to upper world by deity (spirit)."""
"TMI#A281 ""Storm-god.""",A281,"TMI # A281 ""Storm-good."""
"ATU#1845 ""The Student as Healer""",1845,"ATU # 1845 ""The Student as Healer"""
"TMI#J1513 ""Healed with his own medicine.""",J1513,"TMI # J1513 ""Healed with his own medicine."""
"TMI#N641 ""Patient laughs so at foolish diagnosis of sham physician that his abscess breaks and he gets well.""",N641,"TMI # N641 ""Patient laughs so foolish diagnosis of sham physician that his abscess breaks and he gets well."""
"TMI#K115.1 ""Alleged healing letter sold.""",K115.1,"TMI # K115.1 ""Alleged healing letter sold."""
"TMI#J1513.1 ""“If he does not live, let him die.”""",J1513.1,"TMI # J1513.1 """" If he doesn't live, let him die. """""
"TMI#Q552.18 ""Punishment: disappearance of ill-gotten gains.""",Q552.18,"TMI # Q552.18 ""Punishment: disappearance of ill-gotten gains."""
"TMI#Q552 ""Prodigy as punishment.""",Q552,"TMI # Q552 ""Prodigy as punishment."""
"TMI#D529 ""Transformation through power of the word--miscellaneous.""",D529,"TMI # D529 ""Transformation through the power of the word - miscellaneous."""
"ATU#774D ""St. Peter Acts as God for a Day""",774D,"ATU # 774D ""St. Peter Acts as God for a Day"""
"TMI#L423 ""Peter acts as God for a day: tires of bargain.""",L423,"TMI # L423 ""Peter acts as God for a day: tires of bargain."""
"ATU#500* ""The Monster Reveals the Riddle""",500*,"ATU # 500 * ""The Monster Reveals the Riddle"""
"TMI#A487.0 """"",A487.0,"TMI # A487.0 """""
"TMI#A487 ""God of death.""",A487,"TMI # A487 ""God of death."""
"TMI#F451.4.3 ""Description of dwarf home.""",F451.4.3,"TMI # F451.4.3 ""Description of dwarf home."""
"TMI#F451.4 ""Home of dwarfs.""",F451.4,"TMI # F451.4 ""Home of dwarfs."""
"TMI#A2335.4 ""Origin and nature of animal's snout (muzzle).""",A2335.4,"TMI # A2335.4 ""Origin and nature of animal's snout (muzzle)."""
"TMI#D1936 ""Magic fleetness of foot.""",D1936,"TMI # D1936 ""Magic fleetness of foot."""
"TMI#F451.1.5 ""Dwarf as reincarnation.""",F451.1.5,"TMI # F451.1.5 ""Dwarf as reincarnation."""
"TMI#F451.1 ""Origin of dwarfs.""",F451.1,"TMI # F451.1 ""Origin of dwarfs."""
"TMI#H117 ""Identification by cut garment.""",H117,"TMI # H117 ""Identification by cut garment."""
"ATU#851 ""The Princess who Cannot Solve the Riddle""",851,"ATU # 851 ""The Princess Who Cannot Solve the Riddle"""
"TMI#H762 ""Riddle: what is the creature that is of all countries, that is loved by all the world, and that has no equal?""",H762,"TMI # H762 ""Riddle: what is the creature that is of all countries, that is loved by all the world, and that has no equal?"""
"TMI#H721.1 ""Riddle: tree with twelve branches, each with thirty leaves, black and white.""",H721.1,"TMI # H721.1 ""Riddle: tree with twelve branches, each with thirty leaves, black and white."""
"TMI#H81.2 ""Clandestine visit of princess to hero betrayed by token.""",H81.2,"TMI # H81.2 ""Clandestine visit of princess to hero betrayed by token."""
"TMI#H342 ""Suitor test: outwitting princess.""",H342,"TMI # H342 ""Suitor test: outwitting princess."""
"TMI#H540.2 ""Queen propounds riddles.""",H540.2,"TMI # H540.2 ""Queen propounds riddles."""
"TMI#H802 ""Riddle: one killed none and yet killed twelve.""",H802,"TMI # H802 ""Riddle: one killed none and yet killed twelve."""
"TMI#H565 ""Riddle propounded from chance experience.""",H565,"TMI # H565 ""Riddle propounded from chance experience."""
"TMI#H792 ""Riddle of the unborn.""",H792,"TMI # H792 ""Riddle of the unborn."""
"TMI#H734 ""Riddle: what is the mother who devours her children when they grow up?""",H734,"TMI # H734 ""Riddle: what is the mother who devours her children when they grow up?"""
"TMI#T578 ""Pregnant man.""",T578,"TMI # T578 ""Pregnant man."""
ATU#705,705,ATU # 705
"TMI#G20 ""Ghouls.""",G20,"TMI # G20 ""Ghouls."""
"TMI#D40 ""Transformation to likeness of another person.""",D40,"TMI # D40 ""Transformation to likeness of another person."""
"TMI#F547 ""Remarkable sexual organs.""",F547,"TMI # F547 ""Remarkable sexual organs."""
"TMI#D1344.8 ""Saint's cowl renders invulnerable.""",D1344.8,"TMI # D1344.8 ""Saint's cowl renders invulnerable."""
"TMI#D1344 ""Magic object gives invulnerability.""",D1344,"TMI # D1344 ""Magic object gives invulnerability."""
"TMI#G332 ""Sucking monster.""",G332,"TMI # G332 ""Sucking monster."""
"ATU#982 ""The Pretended Inheritance (previously Supposed Chest of Gold Induces Children to Care for Aged Father)""",982,"ATU # 982 ""The Pretended Inheritance (previously Supposed Chest of Gold Induced Children to Care for Aged Father)"""
"TMI#Q281.1 ""Ungrateful children punished.""",Q281.1,"TMI # Q281.1 ""Ungrateful children punished."""
"TMI#P236.2 ""Supposed chest of gold induces children to care for aged father.""",P236.2,"TMI # P236.2 ""Supposed chest of gold induces children to care for aged father."""
"TMI#Q281 ""Ingratitude punished.""",Q281,"TMI # Q281 ""Ingratitude punished."""
"TMI#T118 ""Girl (man) married to (enamored of) a monster.""",T118,"TMI # T118 ""Girl (man) married to (enamored of) a monster."""
"TMI#H341.1 ""Princess brought to laughter by people sticking together.""",H341.1,"TMI # H341.1 ""Princess brought to laughter by people sticking together."""
"TMI#K422 ""Thief rendered helpless by magic.""",K422,"TMI # K422 ""Thief rendered helpless by magic."""
"TMI#D2171.5 ""Persons magically stick together.""",D2171.5,"TMI # D2171.5 ""Persons magically stick together."""
"TMI#H341 ""Suitor test: making princess laugh.""",H341,"TMI # H341 ""Suitor test: making princess laugh."""
"TMI#D2171.3.1 ""Magic adhesion to goose.""",D2171.3.1,"TMI # D2171.3.1 ""Magic adhesion to goose."""
"TMI#H1194 ""Task: making person laugh.""",H1194,"TMI # H1194 ""Task: making person laugh."""
"TMI#F591 ""Person who never laughs.""",F591,"TMI # F591 ""Person who never laughs."""
"TMI#D817 ""Magic object received from grateful person.""",D817,"TMI # D817 ""Magic object received from grateful person."""
"TMI#K553.2 ""Wait for the fat goat.""",K553.2,"TMI # K553.2 ""Wait for the fat goat."""
"TMI#K553 ""”Wait till I get fat.“""",K553,"TMI # K553 """" Wait till I get fat. """""
"TMI#X123 ""Blind man and the bull.""",X123,"TMI # X123 ""Blind man and the bull."""
"TMI#A835 ""Earth from nut in devil's mouth.""",A835,"TMI # A835 ""Earth from nut in devil's mouth."""
"TMI#F112.0.1 ""Fairyland (Ireland) inhabited (settled) by women only.""",F112.0.1,"TMI # F112.0.1 ""Fairyland (Ireland) inhabited (settled) by women only."""
"TMI#F112.0 """"",F112.0,"TMI # F112.0 """""
"TMI#F112 ""Journey to Land of Women.""",F112,"TMI # F112 ""Journey to the Land of Women."""
"TMI#T151.0 """"",T151.0,"TMI # T151.0 """""
"TMI#T151 ""Year's respite from unwelcome marriage.""",T151,"TMI # T151 ""Year's respite from unwelcome marriage."""
"ATU#1132 ""Flight of the Ogre with his Goods in the Bag""",1132,"ATU # 1132 ""Flight of the Ogre with his Goods in the Bag"""
"TMI#J1959 ""Absurd disregard of natural laws--miscellaneous.""",J1959,"TMI # J1959 ""Absurd disregard of natural laws - miscellaneous."""
"TMI#Q115 ""Reward: any boon that may be asked.""",Q115,"TMI # Q115 ""Reward: any boon that may be asked."""
"TMI#Q473.5 ""Punishment: sending out of town on donkeys.""",Q473.5,"TMI # Q473.5 ""Punishment: sending out of town on donkeys."""
"ATU#1561** ""Eating and Work (previously Farmhand Gives all Heavy Work to Others)""",1561**,"ATU # 1561 ** ""Eating and Work (previously Farmhand Gives All Heavy Work to Others)"""
"TMI#F811.3 ""Tree of extraordinary color.""",F811.3,"TMI # F811.3 ""Tree of extraordinary color."""
"ATU#160 ""Grateful Animals, Ungrateful Man""",160,"ATU # 160 ""Grateful Animals, Ungrateful Man"""
"ATU#898 ""The Daughter of the Sun""",898,"ATU # 898 ""The Daughter of the Sun"""
"TMI#T521 ""Conception from sunlight.""",T521,"TMI # T521 ""Conception from sunlight."""
"TMI#S313 ""Child of supernatural birth exposed.""",S313,"TMI # S313 ""Child of supernatural birth exposed."""
"TMI#T381 ""Imprisoned virgin to prevent knowledge of men (marriage, impregnation).""",T381,"TMI # T381 ""Imprisoned virgin to prevent knowledge of men (marriage, impregnation)."""
"TMI#R111.2 ""Princess rescued from place of captivity.""",R111.2,"TMI # R111.2 ""Princess rescued from place of captivity."""
"TMI#R111 ""Rescue of captive maiden.""",R111,"TMI # R111 ""Rescue of captive maiden."""
"ATU#1409 ""The Obedient Husband""",1409,"ATU # 1409 ""The Obedient Husband"""
"TMI#J2523.2 ""Obedient husband walks slowly.""",J2523.2,"TMI # J2523.2 ""Obedient husband walks slowly."""
"TMI#J2523 ""The obedient husband: the leave of absence.""",J2523,"TMI # J2523 ""The obedient husband: the leave of absence."""
"TMI#J2523.1 ""Obedient husband hangs his wife.""",J2523.1,"TMI # J2523.1 ""Obedient husband hangs his wife."""
"TMI#T541 ""Birth from unusual part of person's body.""",T541,"TMI # T541 ""Birth from unusual part of person's body."""
"ATU#404 ""The Blinded Bride""",404,"ATU # 404 ""The Blinded Bride"""
"TMI#D1454.7 ""Treasure from footprints.""",D1454.7,"TMI # D1454.7 ""Treasure from footprints."""
"TMI#D1454.4 ""Treasure from tears.""",D1454.4,"TMI # D1454.4 ""Treasure from tears."""
"ATU#310 ""The Maiden in the Tower""",310,"ATU # 310 ""The Maiden in the Tower"""
"TMI#D1310.10 ""Magic fruit gives supernatural knowledge.""",D1310.10,"TMI # D1310.10 ""Magic fruit gives supernatural knowledge."""
"TMI#D1310 ""Magic object gives supernatural information.""",D1310,"TMI # D1310 ""Magic object gives supernatural information."""
"TMI#J1392 ""Owner assists thief.""",J1392,"TMI # J1392 ""Owner assists thief."""
"ATU#1738 ""The Dream: All Clergymen in Hell""",1738,"ATU # 1738 ""The Dream: All Clergymen in Hell"""
"TMI#X438 ""The dream: all parsons in hell.""",X438,"TMI # X438 ""The dream: all parsons in hell."""
"TMI#H797.2 ""What does God do? God is astonished that I sit on a horse and the king on an ass""",H797.2,"TMI # H797.2 ""What does God do? God is astonished that I sit on a horse and the king on an ass"""
"ATU#899A ""Pyramus and Thisbe""",899A,"ATU # 899A ""Pyramus and Thisbe"""
"TMI#T81.6 ""Girl kills herself after lover's death.""",T81.6,"TMI # T81.6 ""Girl kills herself after lover's death."""
"TMI#N343 ""Lover kills self believing his mistress dead.""",N343,"TMI # N343 ""Lover kills self believing his mistress dead."""
"TMI#T41.1 ""Communication of lovers through hole in wall.""",T41.1,"TMI # T41.1 ""Communication of lovers through hole in wall."""
"TMI#P337 ""King demands work, sport or entertainment from winter guests.""",P337,"TMI # P337 ""King demands work, sports or entertainment from winter guests."""
